ward_code,ward_name,ward_name_en,ward_slug,level,level_name,province_code,province_name,province_name_en,province_slug,lat,lon
01708,Bạch Đằng,Bach Dang,bach-dang-01708,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.597,106.164
01290,Bảo Lâm,Bao Lam,bao-lam-01290,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.832,105.547
01321,Bảo Lạc,Bao Lac,bao-lac-01321,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.951,105.681
01636,Bế Văn Đàn,Be Van Dan,be-van-dan-01636,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.607,106.549
01738,Ca Thành,Ca Thanh,ca-thanh-01738,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.726,105.834
01789,Canh Tân,Canh Tan,canh-tan-01789,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.515,106.271
01327,Cô Ba,Co Ba,co-ba-01327,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,23.0,105.715
01366,Cần Yên,Can Yen,can-yen-01366,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.884,105.923
01324,Cốc Pàng,Coc Pang,coc-pang-01324,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,23.043,105.581
01354,Huy Giáp,Huy Giap,huy-giap-01354,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.796,105.78
01438,Hà Quảng,Ha Quang,ha-quang-01438,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.856,106.169
01654,Hòa An,Hoa An,hoa-an-01654,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.746,106.187
01351,Hưng Đạo,Hung Dao,hung-dao-01351,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.839,105.676
01558,Hạ Lang,Ha Lang,ha-lang-01558,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.65,106.713
01618,Hạnh Phúc,Hanh Phuc,hanh-phuc-01618,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.625,106.42
01336,Khánh Xuân,Khanh Xuan,khanh-xuan-01336,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.933,105.757
01792,Kim Đồng,Kim Dong,kim-dong-01792,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.541,106.344
01294,Lý Bôn,Ly Bon,ly-bon-01294,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.938,105.55
01537,Lý Quốc,Ly Quoc,ly-quoc-01537,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.794,106.758
01393,Lũng Nặm,Lung Nam,lung-nam-01393,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.935,106.096
01795,Minh Khai,Minh Khai,minh-khai-01795,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.473,106.174
01747,Minh Tâm,Minh Tam,minh-tam-01747,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.699,106.085
01297,Nam Quang,Nam Quang,nam-quang-01297,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.92,105.429
01660,Nam Tuấn,Nam Tuan,nam-tuan-01660,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.784,106.112
01726,Nguyên Bình,Nguyen Binh,nguyen-binh-01726,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.65,105.96
01699,Nguyễn Huệ,Nguyen Hue,nguyen-hue-01699,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.7,106.299
01279,Nùng Trí Cao,Nung Tri Cao,nung-tri-cao-01279,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.688,106.249
01768,Phan Thanh,Phan Thanh,phan-thanh-01768,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.616,105.839
01648,Phục Hòa,Phuc Hoa,phuc-hoa-01648,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.53,106.538
01456,Quang Hán,Quang Han,quang-han-01456,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.83,106.264
01552,Quang Long,Quang Long,quang-long-01552,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.735,106.693
01465,Quang Trung,Quang Trung,quang-trung-01465,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.839,106.391
01304,Quảng Lâm,Quang Lam,quang-lam-01304,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.856,105.381
01576,Quảng Uyên,Quang Uyen,quang-uyen-01576,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.693,106.443
01360,Sơn Lộ,Son Lo,son-lo-01360,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.741,105.657
01774,Tam Kim,Tam Kim,tam-kim-01774,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.606,106.018
01387,Thanh Long,Thanh Long,thanh-long-01387,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.762,105.943
01777,Thành Công,Thanh Cong,thanh-cong-01777,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.54,105.871
01363,Thông Nông,Thong Nong,thong-nong-01363,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.782,105.982
01807,Thạch An,Thach An,thach-an-01807,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.507,106.421
01273,Thục Phán,Thuc Phan,thuc-phan-01273,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.676,106.202
01447,Trà Lĩnh,Tra Linh,tra-linh-01447,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.829,106.324
01477,Trùng Khánh,Trung Khanh,trung-khanh-01477,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.837,106.526
01392,Trường Hà,Truong Ha,truong-ha-01392,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.904,106.028
01288,Tân Giang,Tan Giang,tan-giang-01288,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.622,106.268
01729,Tĩnh Túc,Tinh Tuc,tinh-tuc-01729,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.649,105.889
01414,Tổng Cọt,Tong Cot,tong-cot-01414,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.944,106.185
01561,Vinh Quý,Vinh Quy,vinh-quy-01561,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.681,106.621
01339,Xuân Trường,Xuan Truong,xuan-truong-01339,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.91,105.804
01318,Yên Thổ,Yen Tho,yen-tho-01318,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.733,105.545
01525,Đoài Dương,Doai Duong,doai-duong-01525,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.761,106.512
01501,Đàm Thủy,Dam Thuy,dam-thuy-01501,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.834,106.651
01489,Đình Phong,Dinh Phong,dinh-phong-01489,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.897,106.568
01786,Đông Khê,Dong Khe,dong-khe-01786,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.43,106.432
01594,Độc Lập,Doc Lap,doc-lap-01594,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.711,106.498
01822,Đức Long,Duc Long,duc-long-01822,2,Xã/Phường,04,Cao Bằng,Cao Bang,cao-bang-04,22.444,106.505
31988,An Trạch,An Trach,an-trach-31988,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.164,105.357
32002,An Xuyên,An Xuyen,an-xuyen-32002,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.562,104.829
32069,Biển Bạch,Bien Bach,bien-bach-32069,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.462,105.075
31825,Bạc Liêu,Bac Lieu,bac-lieu-31825,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.896,105.697
31894,Châu Thới,Chau Thoi,chau-thoi-31894,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.377,105.621
32128,Cái Nước,Cai Nuoc,cai-nuoc-32128,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.939,105.016
32212,Cái Đôi Vàm,Cai Doi Vam,cai-doi-vam-32212,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.859,104.806
31942,Giá Rai,Gia Rai,gia-rai-31942,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.238,105.456
31972,Gành Hào,Ganh Hao,ganh-hao-31972,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.027,105.421
31840,Hiệp Thành,Hiep Thanh,hiep-thanh-31840,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.249,105.771
31891,Hòa Bình,Hoa Binh,hoa-binh-31891,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.284,105.628
32041,Hòa Thành,Hoa Thanh,hoa-thanh-32041,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.128,105.206
31906,Hưng Hội,Hung Hoi,hung-hoi-31906,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.353,105.799
32140,Hưng Mỹ,Hung My,hung-my-32140,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.002,104.999
32092,Hồ Thị Kỷ,Ho Thi Ky,ho-thi-ky-32092,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.196,105.131
31843,Hồng Dân,Hong Dan,hong-dan-31843,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.538,105.455
32059,Khánh An,Khanh An,khanh-an-32059,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.257,105.007
32110,Khánh Bình,Khanh Binh,khanh-binh-32110,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.138,105.013
32119,Khánh Hưng,Khanh Hung,khanh-hung-32119,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.136,104.894
32062,Khánh Lâm,Khanh Lam,khanh-lam-32062,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.336,104.918
31985,Long Điền,Long Dien,long-dien-31985,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.157,105.452
31951,Láng Tròn,Lang Tron,lang-tron-31951,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.297,105.473
32014,Lý Văn Lâm,Ly Van Lam,ly-van-lam-32014,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.192,105.125
32134,Lương Thế Trân,Luong The Tran,luong-the-tran-32134,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.105,105.09
32044,Nguyễn Phích,Nguyen Phich,nguyen-phich-32044,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.405,104.977
32227,Nguyễn Việt Khái,Nguyen Viet Khai,nguyen-viet-khai-32227,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.184,105.157
31849,Ninh Quới,Ninh Quoi,ninh-quoi-31849,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.524,105.523
31864,Ninh Thạnh Lợi,Ninh Thanh Loi,ninh-thanh-loi-31864,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.273,105.726
32191,Năm Căn,Nam Can,nam-can-32191,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.76,104.994
32244,Phan Ngọc Hiển,Phan Ngoc Hien,phan-ngoc-hien-32244,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.185,105.144
31885,Phong Hiệp,Phong Hiep,phong-hiep-31885,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.335,105.316
31957,Phong Thạnh,Phong Thanh,phong-thanh-31957,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.239,105.326
32214,Phú Mỹ,Phu My,phu-my-32214,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.959,104.922
32218,Phú Tân,Phu Tan,phu-tan-32218,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.892,104.889
31867,Phước Long,Phuoc Long,phuoc-long-31867,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.436,105.464
32182,Quách Phẩm,Quach Pham,quach-pham-32182,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.898,105.119
32098,Sông Đốc,Song Doc,song-doc-32098,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.038,104.822
32206,Tam Giang,Tam Giang,tam-giang-32206,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.136,105.131
32185,Thanh Tùng,Thanh Tung,thanh-tung-32185,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.538,105.0
32065,Thới Bình,Thoi Binh,thoi-binh-32065,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.347,105.09
32071,Trí Phải,Tri Phai,tri-phai-32071,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.4,105.192
32161,Trần Phán,Tran Phan,tran-phan-32161,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.018,105.14
32095,Trần Văn Thời,Tran Van Thoi,tran-van-thoi-32095,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.073,104.967
32137,Tân Hưng,Tan Hung,tan-hung-32137,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.01,105.079
32083,Tân Lộc,Tan Loc,tan-loc-32083,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.296,105.228
32167,Tân Thuận,Tan Thuan,tan-thuan-32167,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.014,105.33
32025,Tân Thành,Tan Thanh,tan-thanh-32025,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.194,105.213
32188,Tân Tiến,Tan Tien,tan-tien-32188,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.903,105.304
32236,Tân Ân,Tan An,tan-an-32236,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.727,105.077
32155,Tạ An Khương,Ta An Khuong,ta-an-khuong-32155,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.186,105.163
32047,U Minh,U Minh,u-minh-32047,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.41,104.969
31927,Vĩnh Hậu,Vinh Hau,vinh-hau-31927,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.206,105.654
31858,Vĩnh Lộc,Vinh Loc,vinh-loc-31858,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.577,105.365
31900,Vĩnh Lợi,Vinh Loi,vinh-loi-31900,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.286,105.724
31918,Vĩnh Mỹ,Vinh My,vinh-my-31918,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.322,105.575
31876,Vĩnh Phước,Vinh Phuoc,vinh-phuoc-31876,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.409,105.405
31882,Vĩnh Thanh,Vinh Thanh,vinh-thanh-31882,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.286,105.724
31834,Vĩnh Trạch,Vinh Trach,vinh-trach-31834,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.298,105.774
32104,Đá Bạc,Da Bac,da-bac-32104,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.208,104.904
31975,Đông Hải,Dong Hai,dong-hai-31975,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.179,105.532
32248,Đất Mũi,Dat Mui,dat-mui-32248,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.562,104.829
32201,Đất Mới,Dat Moi,dat-moi-32201,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.772,104.938
32152,Đầm Dơi,Dam Doi,dam-doi-32152,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,8.995,105.198
31993,Định Thành,Dinh Thanh,dinh-thanh-31993,2,Xã/Phường,96,Cà Mau,Ca Mau,ca-mau-96,9.121,105.285
31150,An Bình,An Binh,an-binh-31150,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.009,105.737
31531,An Lạc Thôn,An Lac Thon,an-lac-thon-31531,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.928,105.895
31594,An Ninh,An Ninh,an-ninh-31594,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.631,105.909
31615,An Thạnh,An Thanh,an-thanh-31615,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.156,105.324
31168,Bình Thủy,Binh Thuy,binh-thuy-31168,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.061,105.721
31366,Châu Thành,Chau Thanh,chau-thanh-31366,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.704,105.9
31120,Cái Khế,Cai Khe,cai-khe-31120,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.057,105.784
31186,Cái Răng,Cai Rang,cai-rang-31186,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.006,105.751
31633,Cù Lao Dung,Cu Lao Dung,cu-lao-dung-31633,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.615,106.193
31261,Cờ Đỏ,Co Do,co-do-31261,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.096,105.429
31726,Gia Hòa,Gia Hoa,gia-hoa-31726,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.432,105.798
31396,Hiệp Hưng,Hiep Hung,hiep-hung-31396,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.762,105.739
31393,Hòa An,Hoa An,hoa-an-31393,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.787,105.635
31717,Hòa Tú,Hoa Tu,hoa-tu-31717,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.419,105.888
31201,Hưng Phú,Hung Phu,hung-phu-31201,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.019,105.782
31338,Hỏa Lựu,Hoa Luu,hoa-luu-31338,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.718,105.409
31570,Hồ Đắc Kiện,Ho Dac Kien,ho-dac-kien-31570,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.703,105.866
31789,Khánh Hòa,Khanh Hoa,khanh-hoa-31789,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.396,105.996
31528,Kế Sách,Ke Sach,ke-sach-31528,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.768,105.985
31810,Lai Hòa,Lai Hoa,lai-hoa-31810,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.298,105.845
31675,Liêu Tú,Lieu Tu,lieu-tu-31675,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.481,106.09
31473,Long Bình,Long Binh,long-binh-31473,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.728,105.592
31579,Long Hưng,Long Hung,long-hung-31579,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.709,105.777
31471,Long Mỹ,Long My,long-my-31471,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.68,105.57
31639,Long Phú,Long Phu,long-phu-31639,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.609,106.126
31480,Long Phú 1,Long Phu 1,long-phu-1-31480,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.609,106.126
31183,Long Tuyền,Long Tuyen,long-tuyen-31183,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.045,105.729
31759,Lâm Tân,Lam Tan,lam-tan-31759,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.504,105.791
31492,Lương Tâm,Luong Tam,luong-tam-31492,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.626,105.43
31679,Lịch Hội Thượng,Lich Hoi Thuong,lich-hoi-thuong-31679,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.489,106.147
31591,Mỹ Hương,My Huong,my-huong-31591,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.598,105.85
31603,Mỹ Phước,My Phuoc,my-phuoc-31603,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.591,105.725
31753,Mỹ Quới,My Quoi,my-quoi-31753,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.485,105.584
31567,Mỹ Tú,My Tu,my-tu-31567,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.59,105.796
31684,Mỹ Xuyên,My Xuyen,my-xuyen-31684,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.56,105.989
31340,Ngã Bảy,Nga Bay,nga-bay-31340,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.823,105.818
31732,Ngã Năm,Nga Nam,nga-nam-31732,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.566,105.597
31723,Ngọc Tố,Ngoc To,ngoc-to-31723,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.474,105.943
31708,Nhu Gia,Nhu Gia,nhu-gia-31708,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.457,105.847
31552,Nhơn Mỹ,Nhon My,nhon-my-31552,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.766,106.037
31315,Nhơn Ái,Nhon Ai,nhon-ai-31315,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.985,105.663
31135,Ninh Kiều,Ninh Kieu,ninh-kieu-31135,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.035,105.772
31537,Phong Nẫm,Phong Nam,phong-nam-31537,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.895,105.955
31299,Phong Điền,Phong Dien,phong-dien-31299,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.998,105.668
31378,Phú Hữu,Phu Huu,phu-huu-31378,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.702,105.954
31756,Phú Lộc,Phu Loc,phu-loc-31756,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.431,105.746
31510,Phú Lợi,Phu Loi,phu-loi-31510,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.599,105.962
31569,Phú Tâm,Phu Tam,phu-tam-31569,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.688,105.96
31426,Phương Bình,Phuong Binh,phuong-binh-31426,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.009,105.737
31162,Phước Thới,Phuoc Thoi,phuoc-thoi-31162,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.092,105.665
31420,Phụng Hiệp,Phung Hiep,phung-hiep-31420,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.821,105.717
31507,Sóc Trăng,Soc Trang,soc-trang-31507,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.61,105.984
31582,Thuận Hòa,Thuan Hoa,thuan-hoa-31582,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.675,105.935
31228,Thuận Hưng,Thuan Hung,thuan-hung-31228,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.23,105.559
31231,Thạnh An,Thanh An,thanh-an-31231,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.156,105.324
31408,Thạnh Hòa,Thanh Hoa,thanh-hoa-31408,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.874,105.727
31249,Thạnh Phú,Thanh Phu,thanh-phu-31249,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.502,105.851
31246,Thạnh Quới,Thanh Quoi,thanh-quoi-31246,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.212,105.351
31699,Thạnh Thới An,Thanh Thoi An,thanh-thoi-an-31699,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.482,106.011
31360,Thạnh Xuân,Thanh Xuan,thanh-xuan-31360,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.036,105.774
31207,Thốt Nốt,Thot Not,thot-not-31207,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.271,105.533
31540,Thới An Hội,Thoi An Hoi,thoi-an-hoi-31540,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.832,105.981
31174,Thới An Đông,Thoi An Dong,thoi-an-dong-31174,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.085,105.711
31264,Thới Hưng,Thoi Hung,thoi-hung-31264,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.13,105.529
31258,Thới Lai,Thoi Lai,thoi-lai-31258,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.066,105.56
31157,Thới Long,Thoi Long,thoi-long-31157,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.871,106.65
31255,Trung Hưng,Trung Hung,trung-hung-31255,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.173,105.496
31217,Trung Nhứt,Trung Nhut,trung-nhut-31217,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.233,105.514
31654,Trường Khánh,Truong Khanh,truong-khanh-31654,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.677,106.009
31309,Trường Long,Truong Long,truong-long-31309,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.976,105.619
31348,Trường Long Tây,Truong Long Tay,truong-long-tay-31348,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.944,105.582
31288,Trường Thành,Truong Thanh,truong-thanh-31288,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.059,105.602
31294,Trường Xuân,Truong Xuan,truong-xuan-31294,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.973,105.519
31673,Trần Đề,Tran De,tran-de-31673,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.523,106.197
31687,Tài Văn,Tai Van,tai-van-31687,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.539,106.05
31147,Tân An,Tan An,tan-an-31147,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,10.234,105.593
31399,Tân Bình,Tan Binh,tan-binh-31399,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.859,105.642
31342,Tân Hòa,Tan Hoa,tan-hoa-31342,2,Xã/Phường,92,Cần Thơ,Can Tho,can-tho-92,9.921,105.612
